"Label (Grouping)","HOUSING OCCUPANCY","HOUSING OCCUPANCY!!Total housing units","HOUSING OCCUPANCY!!Total housing units!!Occupied housing units","HOUSING OCCUPANCY!!Total housing units!!Vacant housing units","HOUSING OCCUPANCY!!Homeowner vacancy rate","HOUSING OCCUPANCY!!Rental vacancy rate","UNITS IN STRUCTURE","UNITS IN STRUCTURE!!Total housing units","UNITS IN STRUCTURE!!Total housing units!!1-unit, detached","UNITS IN STRUCTURE!!Total housing units!!1-unit, attached","UNITS IN STRUCTURE!!Total housing units!!2 units","UNITS IN STRUCTURE!!Total housing units!!3 or 4 units","UNITS IN STRUCTURE!!Total housing units!!5 to 9 units","UNITS IN STRUCTURE!!Total housing units!!10 to 19 units","UNITS IN STRUCTURE!!Total housing units!!20 or more units","UNITS IN STRUCTURE!!Total housing units!!Mobile home","UNITS IN STRUCTURE!!Total housing units!!Boat, RV, van, etc.","YEAR STRUCTURE BUILT","YEAR STRUCTURE BUILT!!Total housing units","YEAR STRUCTURE BUILT!!Total housing units!!Built 2010 or later","YEAR STRUCTURE BUILT!!Total housing units!!Built 2000 to 2009","YEAR STRUCTURE BUILT!!Total housing units!!Built 1990 to 1999","YEAR STRUCTURE BUILT!!Total housing units!!Built 1980 to 1989","YEAR STRUCTURE BUILT!!Total housing units!!Built 1970 to 1979","YEAR STRUCTURE BUILT!!Total housing units!!Built 1960 to 1969","YEAR STRUCTURE BUILT!!Total housing units!!Built 1950 to 1959","YEAR STRUCTURE BUILT!!Total housing units!!Built 1940 to 1949","YEAR STRUCTURE BUILT!!Total housing units!!Built 1939 or earlier","ROOMS","ROOMS!!Total housing units","ROOMS!!Total housing units!!1 room","ROOMS!!Total housing units!!2 rooms","ROOMS!!Total housing units!!3 rooms","ROOMS!!Total housing units!!4 rooms","ROOMS!!Total housing units!!5 rooms","ROOMS!!Total housing units!!6 rooms","ROOMS!!Total housing units!!7 rooms","ROOMS!!Total housing units!!8 rooms","ROOMS!!Total housing units!!9 rooms or more","ROOMS!!Total housing units!!Median rooms","BEDROOMS","BEDROOMS!!Total housing units","BEDROOMS!!Total housing units!!No bedroom","BEDROOMS!!Total housing units!!1 bedroom","BEDROOMS!!Total housing units!!2 bedrooms","BEDROOMS!!Total housing units!!3 bedrooms","BEDROOMS!!Total housing units!!4 bedrooms","BEDROOMS!!Total housing units!!5 or more bedrooms","HOUSING TENURE","HOUSING TENURE!!Occupied housing units","HOUSING TENURE!!Occupied housing units!!Owner-occupied","HOUSING TENURE!!Occupied housing units!!Renter-occupied","HOUSING TENURE!!Average household size of owner-occupied unit","HOUSING TENURE!!Average household size of renter-occupied unit","YEAR HOUSEHOLDER MOVED INTO UNIT","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2010 or later","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2000 to 2009","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1990 to 1999","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1980 to 1989","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1970 to 1979","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1969 or earlier","VEHICLES AVAILABLE","VEHICLES AVAILABLE!!Occupied housing units","VEHICLES AVAILABLE!!Occupied housing units!!No vehicles available","VEHICLES AVAILABLE!!Occupied housing units!!1 vehicle available","VEHICLES AVAILABLE!!Occupied housing units!!2 vehicles available","VEHICLES AVAILABLE!!Occupied housing units!!3 or more vehicles available","HOUSE HEATING FUEL","HOUSE HEATING FUEL!!Occupied housing units","HOUSE HEATING FUEL!!Occupied housing units!!Utility gas","HOUSE HEATING FUEL!!Occupied housing units!!Bottled, tank, or LP gas","HOUSE HEATING FUEL!!Occupied housing units!!Electricity","HOUSE HEATING FUEL!!Occupied housing units!!Fuel oil, kerosene, etc.","HOUSE HEATING FUEL!!Occupied housing units!!Coal or coke","HOUSE HEATING FUEL!!Occupied housing units!!Wood","HOUSE HEATING FUEL!!Occupied housing units!!Solar energy","HOUSE HEATING FUEL!!Occupied housing units!!Other fuel","HOUSE HEATING FUEL!!Occupied housing units!!No fuel used","SELECTED CHARACTERISTICS","SELECTED CHARACTERISTICS!!Occupied housing units","SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete plumbing facilities","SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete kitchen facilities","SELECTED CHARACTERISTICS!!Occupied housing units!!No telephone service available","OCCUPANTS PER ROOM","OCCUPANTS PER ROOM!!Occupied housing units","OCCUPANTS PER ROOM!!Occupied housing units!!1.00 or less","OCCUPANTS PER ROOM!!Occupied housing units!!1.01 to 1.50","OCCUPANTS PER ROOM!!Occupied housing units!!1.51 or more","VALUE","VALUE!!Owner-occupied units","VALUE!!Owner-occupied units!!Less than $50,000","VALUE!!Owner-occupied units!!$50,000 to $99,999","VALUE!!Owner-occupied units!!$100,000 to $149,999","VALUE!!Owner-occupied units!!$150,000 to $199,999","VALUE!!Owner-occupied units!!$200,000 to $299,999","VALUE!!Owner-occupied units!!$300,000 to $499,999","VALUE!!Owner-occupied units!!$500,000 to $999,999","VALUE!!Owner-occupied units!!$1,000,000 or more","VALUE!!Owner-occupied units!!Median (dollars)","MORTGAGE STATUS","MORTGAGE STATUS!!Owner-occupied units","MORTGAGE STATUS!!Owner-occupied units!!Housing units with a mortgage","MORTGAGE STATUS!!Owner-occupied units!!Housing units without a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Less than $300","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$300 to $499","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$500 to $699","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$700 to $999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,000 to $1,499","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,500 to $1,999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$2,000 or more","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Median (dollars)","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Less than $100","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$100 to $199","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$200 to $299","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$300 to $399","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$400 or more","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Median (dollars)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!Less than 20.0 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!20.0 to 24.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!25.0 to 29.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!30.0 to 34.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!35.0 percent or more","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Not computed","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!Less than 10.0 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!10.0 to 14.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!15.0 to 19.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!20.0 to 24.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!25.0 to 29.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!30.0 to 34.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!35.0 percent or more","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Not computed","GROSS RENT","GROSS RENT!!Occupied units paying rent","GROSS RENT!!Occupied units paying rent!!Less than $200","GROSS RENT!!Occupied units paying rent!!$200 to $299","GROSS RENT!!Occupied units paying rent!!$300 to $499","GROSS RENT!!Occupied units paying rent!!$500 to $749","GROSS RENT!!Occupied units paying rent!!$750 to $999","GROSS RENT!!Occupied units paying rent!!$1,000 to $1,499","GROSS RENT!!Occupied units paying rent!!$1,500 or more","GROSS RENT!!Occupied units paying rent!!Median (dollars)","GROSS RENT!!No rent paid","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!Less than 15.0 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!15.0 to 19.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!20.0 to 24.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!25.0 to 29.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!30.0 to 34.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!35.0 percent or more","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Not computed"
"    Estimate","","1,294,738","1,095,823","198,915","2.0","9.1","","1,294,738","898,063","13,779","30,449","37,557","62,638","28,458","30,465","191,578","1,751","","1,294,738","37,668","232,410","232,746","191,245","234,048","159,300","101,556","45,381","60,384","","1,294,738","20,058","22,346","80,776","211,347","337,400","270,019","160,540","93,377","98,875","5.4","","1,294,738","21,660","77,023","289,825","690,113","186,775","29,342","","1,095,823","741,504","354,319","2.66","2.62","","1,095,823","377,444","342,473","179,674","83,759","68,820","43,653","","1,095,823","74,612","366,914","409,868","244,429","","1,095,823","339,414","129,561","603,699","1,067","243","17,236","65","1,385","3,153","","1,095,823","5,074","9,114","30,347","","1,095,823","1,064,708","22,396","8,719","","741,504","154,610","204,107","133,436","107,084","89,103","40,797","8,853","3,514","104,000","","741,504","379,452","362,052","","379,452","570","13,745","44,795","105,958","126,890","54,184","33,310","1,079","362,052","5,100","42,997","87,540","86,941","139,474","349","","375,277","166,845","55,077","38,093","27,545","87,717","4,175","355,308","153,091","62,415","44,569","26,012","17,170","12,737","39,314","6,744","","308,348","6,506","18,204","41,712","105,848","80,256","48,001","7,821","711","45,971","","298,977","40,457","32,655","39,738","31,856","26,855","127,416","55,342"
"    Percent","","1,294,738","84.6%","15.4%","(X)","(X)","","1,294,738","69.4%","1.1%","2.4%","2.9%","4.8%","2.2%","2.4%","14.8%","0.1%","","1,294,738","2.9%","18.0%","18.0%","14.8%","18.1%","12.3%","7.8%","3.5%","4.7%","","1,294,738","1.5%","1.7%","6.2%","16.3%","26.1%","20.9%","12.4%","7.2%","7.6%","(X)","","1,294,738","1.7%","5.9%","22.4%","53.3%","14.4%","2.3%","","1,095,823","67.7%","32.3%","(X)","(X)","","1,095,823","34.4%","31.3%","16.4%","7.6%","6.3%","4.0%","","1,095,823","6.8%","33.5%","37.4%","22.3%","","1,095,823","31.0%","11.8%","55.1%","0.1%","0.0%","1.6%","0.0%","0.1%","0.3%","","1,095,823","0.5%","0.8%","2.8%","","1,095,823","97.2%","2.0%","0.8%","","741,504","20.9%","27.5%","18.0%","14.4%","12.0%","5.5%","1.2%","0.5%","(X)","","741,504","51.2%","48.8%","","379,452","0.2%","3.6%","11.8%","27.9%","33.4%","14.3%","8.8%","(X)","362,052","1.4%","11.9%","24.2%","24.0%","38.5%","(X)","","375,277","44.5%","14.7%","10.2%","7.3%","23.4%","(X)","355,308","43.1%","17.6%","12.5%","7.3%","4.8%","3.6%","11.1%","(X)","","308,348","2.1%","5.9%","13.5%","34.3%","26.0%","15.6%","2.5%","(X)","(X)","","298,977","13.5%","10.9%","13.3%","10.7%","9.0%","42.6%","(X)"
"Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,735,803","2,354,809","380,994","2.2","7.2","","2,735,803","1,920,201","96,260","90,595","123,837","113,355","94,509","123,626","171,396","2,024","","2,735,803","50,453","384,760","405,157","329,525","433,658","317,780","288,415","134,507","391,548","","2,735,803","34,504","50,345","210,231","419,111","606,438","507,922","348,325","237,541","321,386","5.6","","2,735,803","39,213","261,623","760,161","1,149,217","417,478","108,111","","2,354,809","1,575,626","779,183","2.58","2.33","","2,354,809","889,798","751,767","354,042","163,867","113,656","81,679","","2,354,809","170,878","788,082","904,868","490,981","","2,354,809","1,210,952","219,176","805,368","4,653","336","96,594","558","8,390","8,782","","2,354,809","10,162","19,216","68,030","","2,354,809","2,317,230","28,124","9,455","","1,575,626","203,291","328,702","326,658","269,040","260,497","132,483","44,539","10,416","138,500","","1,575,626","988,438","587,188","","988,438","1,600","26,401","87,353","230,340","345,800","171,697","125,247","1,187","587,188","6,373","45,384","98,666","134,793","301,972","407","","983,444","470,533","161,442","102,101","66,871","182,497","4,994","579,859","249,236","116,978","65,833","43,072","27,463","18,956","58,321","7,329","","728,385","8,933","28,827","83,524","238,874","202,061","133,612","32,554","754","50,798","","707,161","93,999","96,779","92,157","84,409","62,535","277,282","72,022"
"    Percent","","2,735,803","86.1%","13.9%","(X)","(X)","","2,735,803","70.2%","3.5%","3.3%","4.5%","4.1%","3.5%","4.5%","6.3%","0.1%","","2,735,803","1.8%","14.1%","14.8%","12.0%","15.9%","11.6%","10.5%","4.9%","14.3%","","2,735,803","1.3%","1.8%","7.7%","15.3%","22.2%","18.6%","12.7%","8.7%","11.7%","(X)","","2,735,803","1.4%","9.6%","27.8%","42.0%","15.3%","4.0%","","2,354,809","66.9%","33.1%","(X)","(X)","","2,354,809","37.8%","31.9%","15.0%","7.0%","4.8%","3.5%","","2,354,809","7.3%","33.5%","38.4%","20.9%","","2,354,809","51.4%","9.3%","34.2%","0.2%","0.0%","4.1%","0.0%","0.4%","0.4%","","2,354,809","0.4%","0.8%","2.9%","","2,354,809","98.4%","1.2%","0.4%","","1,575,626","12.9%","20.9%","20.7%","17.1%","16.5%","8.4%","2.8%","0.7%","(X)","","1,575,626","62.7%","37.3%","","988,438","0.2%","2.7%","8.8%","23.3%","35.0%","17.4%","12.7%","(X)","587,188","1.1%","7.7%","16.8%","23.0%","51.4%","(X)","","983,444","47.8%","16.4%","10.4%","6.8%","18.6%","(X)","579,859","43.0%","20.2%","11.4%","7.4%","4.7%","3.3%","10.1%","(X)","","728,385","1.2%","4.0%","11.5%","32.8%","27.7%","18.3%","4.5%","(X)","(X)","","707,161","13.3%","13.7%","13.0%","11.9%","8.8%","39.2%","(X)"
"Montana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","491,515","410,962","80,553","1.6","6.1","","491,515","338,252","15,371","16,321","25,022","15,164","9,126","13,618","58,232","409","","491,515","11,382","75,554","70,111","56,817","95,526","47,035","44,723","22,655","67,712","","491,515","12,128","16,525","43,672","87,859","98,461","74,992","55,270","39,329","63,279","5.4","","491,515","13,719","52,117","136,370","179,542","79,963","29,804","","410,962","272,856","138,106","2.42","2.42","","410,962","155,555","132,730","59,149","32,519","18,916","12,093","","410,962","22,245","117,120","154,345","117,252","","410,962","221,378","50,495","94,131","4,019","533","34,643","376","4,046","1,341","","410,962","1,979","4,222","12,300","","410,962","402,148","6,164","2,650","","272,856","30,845","28,104","33,104","46,953","70,370","44,198","14,759","4,523","196,800","","272,856","150,293","122,563","","150,293","616","3,692","10,065","29,166","57,074","29,105","20,575","1,251","122,563","2,062","11,120","23,534","30,234","55,613","381","","149,580","61,346","24,250","18,125","11,075","34,784","713","121,410","56,216","24,353","12,571","6,962","5,244","3,773","12,291","1,153","","125,986","3,623","4,943","17,231","43,544","31,250","19,110","6,285","711","12,120","","123,725","21,245","14,226","15,989","15,456","9,322","47,487","14,381"
"    Percent","","491,515","83.6%","16.4%","(X)","(X)","","491,515","68.8%","3.1%","3.3%","5.1%","3.1%","1.9%","2.8%","11.8%","0.1%","","491,515","2.3%","15.4%","14.3%","11.6%","19.4%","9.6%","9.1%","4.6%","13.8%","","491,515","2.5%","3.4%","8.9%","17.9%","20.0%","15.3%","11.2%","8.0%","12.9%","(X)","","491,515","2.8%","10.6%","27.7%","36.5%","16.3%","6.1%","","410,962","66.4%","33.6%","(X)","(X)","","410,962","37.9%","32.3%","14.4%","7.9%","4.6%","2.9%","","410,962","5.4%","28.5%","37.6%","28.5%","","410,962","53.9%","12.3%","22.9%","1.0%","0.1%","8.4%","0.1%","1.0%","0.3%","","410,962","0.5%","1.0%","3.0%","","410,962","97.9%","1.5%","0.6%","","272,856","11.3%","10.3%","12.1%","17.2%","25.8%","16.2%","5.4%","1.7%","(X)","","272,856","55.1%","44.9%","","150,293","0.4%","2.5%","6.7%","19.4%","38.0%","19.4%","13.7%","(X)","122,563","1.7%","9.1%","19.2%","24.7%","45.4%","(X)","","149,580","41.0%","16.2%","12.1%","7.4%","23.3%","(X)","121,410","46.3%","20.1%","10.4%","5.7%","4.3%","3.1%","10.1%","(X)","","125,986","2.9%","3.9%","13.7%","34.6%","24.8%","15.2%","5.0%","(X)","(X)","","123,725","17.2%","11.5%","12.9%","12.5%","7.5%","38.4%","(X)"
"Nebraska","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","814,957","740,765","74,192","1.2","5.8","","814,957","589,216","30,206","16,733","20,728","30,711","44,635","53,230","29,274","224","","814,957","19,252","100,500","88,765","77,567","133,746","96,987","79,619","42,156","176,365","","814,957","11,396","22,753","64,559","110,977","139,069","129,903","106,562","86,011","143,727","6.0","","814,957","13,085","90,510","213,755","304,198","145,514","47,895","","740,765","488,438","252,327","2.59","2.24","","740,765","294,831","219,571","105,900","51,016","40,210","29,237","","740,765","40,443","224,109","288,267","187,946","","740,765","444,310","56,850","219,061","3,068","56","11,002","50","4,124","2,244","","740,765","2,232","8,150","16,814","","740,765","726,543","10,741","3,481","","488,438","56,191","101,590","128,567","79,771","75,000","34,079","9,966","3,274","133,800","","488,438","298,462","189,976","","298,462","1,114","4,342","19,140","60,631","113,993","58,817","40,425","1,261","189,976","1,420","8,291","23,068","34,581","122,616","472","","297,801","145,739","53,356","30,376","20,200","48,130","661","188,301","77,486","40,073","24,820","13,755","8,313","4,848","19,006","1,675","","237,572","4,489","7,335","29,785","79,648","66,037","40,908","9,370","742","14,755","","233,439","37,031","34,709","36,203","27,701","19,842","77,953","18,888"
"    Percent","","814,957","90.9%","9.1%","(X)","(X)","","814,957","72.3%","3.7%","2.1%","2.5%","3.8%","5.5%","6.5%","3.6%","0.0%","","814,957","2.4%","12.3%","10.9%","9.5%","16.4%","11.9%","9.8%","5.2%","21.6%","","814,957","1.4%","2.8%","7.9%","13.6%","17.1%","15.9%","13.1%","10.6%","17.6%","(X)","","814,957","1.6%","11.1%","26.2%","37.3%","17.9%","5.9%","","740,765","65.9%","34.1%","(X)","(X)","","740,765","39.8%","29.6%","14.3%","6.9%","5.4%","3.9%","","740,765","5.5%","30.3%","38.9%","25.4%","","740,765","60.0%","7.7%","29.6%","0.4%","0.0%","1.5%","0.0%","0.6%","0.3%","","740,765","0.3%","1.1%","2.3%","","740,765","98.1%","1.4%","0.5%","","488,438","11.5%","20.8%","26.3%","16.3%","15.4%","7.0%","2.0%","0.7%","(X)","","488,438","61.1%","38.9%","","298,462","0.4%","1.5%","6.4%","20.3%","38.2%","19.7%","13.5%","(X)","189,976","0.7%","4.4%","12.1%","18.2%","64.5%","(X)","","297,801","48.9%","17.9%","10.2%","6.8%","16.2%","(X)","188,301","41.2%","21.3%","13.2%","7.3%","4.4%","2.6%","10.1%","(X)","","237,572","1.9%","3.1%","12.5%","33.5%","27.8%","17.2%","3.9%","(X)","(X)","","233,439","15.9%","14.9%","15.5%","11.9%","8.5%","33.4%","(X)"
"Nevada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,198,969","1,021,519","177,450","2.2","8.4","","1,198,969","709,211","52,722","16,417","76,409","102,378","65,955","108,196","66,541","1,140","","1,198,969","26,623","357,940","331,206","188,385","157,145","75,084","34,746","16,073","11,767","","1,198,969","30,972","42,823","138,421","228,197","256,735","213,789","132,179","75,185","80,668","5.1","","1,198,969","34,214","136,190","313,858","462,867","199,882","51,958","","1,021,519","547,905","473,614","2.76","2.73","","1,021,519","538,736","311,464","122,160","29,553","13,654","5,952","","1,021,519","85,164","386,241","365,245","184,869","","1,021,519","611,388","27,175","351,476","5,896","0","17,073","471","4,454","3,586","","1,021,519","2,783","6,332","35,543","","1,021,519","979,014","31,905","10,600","","547,905","44,711","58,871","80,603","103,776","132,267","93,017","29,276","5,384","192,100","","547,905","374,883","173,022","","374,883","1,517","5,987","18,390","64,762","141,236","76,779","66,212","1,331","173,022","2,619","13,344","30,486","41,582","84,991","397","","372,793","150,354","58,475","44,134","29,530","90,300","2,090","170,420","85,296","30,598","17,531","10,608","6,379","3,802","16,206","2,602","","458,628","2,812","4,209","18,969","92,502","132,695","151,307","56,134","955","14,986","","448,599","51,905","59,237","62,274","53,197","40,494","181,492","25,015"
"    Percent","","1,198,969","85.2%","14.8%","(X)","(X)","","1,198,969","59.2%","4.4%","1.4%","6.4%","8.5%","5.5%","9.0%","5.5%","0.1%","","1,198,969","2.2%","29.9%","27.6%","15.7%","13.1%","6.3%","2.9%","1.3%","1.0%","","1,198,969","2.6%","3.6%","11.5%","19.0%","21.4%","17.8%","11.0%","6.3%","6.7%","(X)","","1,198,969","2.9%","11.4%","26.2%","38.6%","16.7%","4.3%","","1,021,519","53.6%","46.4%","(X)","(X)","","1,021,519","52.7%","30.5%","12.0%","2.9%","1.3%","0.6%","","1,021,519","8.3%","37.8%","35.8%","18.1%","","1,021,519","59.9%","2.7%","34.4%","0.6%","0.0%","1.7%","0.0%","0.4%","0.4%","","1,021,519","0.3%","0.6%","3.5%","","1,021,519","95.8%","3.1%","1.0%","","547,905","8.2%","10.7%","14.7%","18.9%","24.1%","17.0%","5.3%","1.0%","(X)","","547,905","68.4%","31.6%","","374,883","0.4%","1.6%","4.9%","17.3%","37.7%","20.5%","17.7%","(X)","173,022","1.5%","7.7%","17.6%","24.0%","49.1%","(X)","","372,793","40.3%","15.7%","11.8%","7.9%","24.2%","(X)","170,420","50.1%","18.0%","10.3%","6.2%","3.7%","2.2%","9.5%","(X)","","458,628","0.6%","0.9%","4.1%","20.2%","28.9%","33.0%","12.2%","(X)","(X)","","448,599","11.6%","13.2%","13.9%","11.9%","9.0%","40.5%","(X)"
"New Hampshire","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","619,865","519,756","100,109","1.4","5.2","","619,865","388,574","31,611","36,866","36,903","28,855","21,704","38,117","37,116","119","","619,865","10,362","74,446","69,723","128,937","88,359","52,230","43,134","24,825","127,849","","619,865","11,168","17,696","51,919","108,948","115,318","109,185","78,747","57,531","69,353","5.5","","619,865","11,956","69,648","187,571","238,691","90,898","21,101","","519,756","364,996","154,760","2.59","2.20","","519,756","175,112","166,066","85,627","50,261","26,147","16,543","","519,756","27,972","162,552","210,351","118,881","","519,756","100,601","76,212","46,268","230,361","1,781","49,555","275","10,068","4,635","","519,756","2,375","2,805","8,583","","519,756","511,563","5,743","2,450","","364,996","21,032","18,367","34,541","61,656","120,259","84,071","21,003","4,067","236,400","","364,996","244,440","120,556","","244,440","503","1,680","4,800","13,995","56,031","69,320","98,111","1,828","120,556","965","1,527","3,706","6,280","108,078","745","","244,040","87,666","44,590","32,423","22,032","57,329","400","119,904","31,469","24,922","16,033","12,703","8,977","6,312","19,488","652","","148,462","1,731","4,638","8,155","17,648","43,076","50,733","22,481","994","6,298","","147,107","15,773","19,043","21,100","18,554","14,359","58,278","7,653"
