Label (Grouping),HOUSEHOLDS BY TYPE,HOUSEHOLDS BY TYPE!!Total households,HOUSEHOLDS BY TYPE!!Family households (families),HOUSEHOLDS BY TYPE!!Family households (families)!!With own children under 18 years,HOUSEHOLDS BY TYPE!!Family households (families)!!Married-couple family,HOUSEHOLDS BY TYPE!!Family households (families)!!Married-couple family!!With own children under 18 years,"HOUSEHOLDS BY TYPE!!Family households (families)!!Male householder, no wife present, family","HOUSEHOLDS BY TYPE!!Family households (families)!!Male householder, no wife present, family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Family households (families)!!Female householder, no husband present, family","HOUSEHOLDS BY TYPE!!Family households (families)!!Female householder, no husband present, family!!With own children under 18 years",HOUSEHOLDS BY TYPE!!Nonfamily households,HOUSEHOLDS BY TYPE!!Nonfamily households!!Householder living alone,HOUSEHOLDS BY TYPE!!Nonfamily households!!Householder living alone!!65 years and over,HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years,HOUSEHOLDS BY TYPE!!Households with one or more people 65 years and over,HOUSEHOLDS BY TYPE!!Average household size,HOUSEHOLDS BY TYPE!!Average family size,RELATIONSHIP,RELATIONSHIP!!Population in households,RELATIONSHIP!!Householder,RELATIONSHIP!!Spouse,RELATIONSHIP!!Child,RELATIONSHIP!!Other relatives,RELATIONSHIP!!Nonrelatives,RELATIONSHIP!!Nonrelatives!!Unmarried partner,MARITAL STATUS,MARITAL STATUS!!Males 15 years and over,MARITAL STATUS!!Never married,"MARITAL STATUS!!Now married, except separated",MARITAL STATUS!!Separated,MARITAL STATUS!!Widowed,MARITAL STATUS!!Divorced,MARITAL STATUS!!Females 15 years and over,MARITAL STATUS!!Never married_1,"MARITAL STATUS!!Now married, except separated_2",MARITAL STATUS!!Separated_3,MARITAL STATUS!!Widowed_4,MARITAL STATUS!!Divorced_5,FERTILITY,FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months,"FERTILITY!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Per 1,000 women 15 to 50 years old","FERTILITY!!Per 1,000 women 15 to 50 years old!!Per 1,000 women 15 to 19 years old","FERTILITY!!Per 1,000 women 15 to 50 years old!!Per 1,000 women 20 to 34 years old","FERTILITY!!Per 1,000 women 15 to 50 years old!!Per 1,000 women 35 to 50 years old",GRANDPARENTS,GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years,GRANDPARENTS!!Responsible for grandchildren,GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren,GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!Less than 1 year,GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!1 or 2 years,GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!3 or 4 years,GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!5 or more years,GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years,GRANDPARENTS!!Who are female,GRANDPARENTS!!Who are married,SCHOOL ENROLLMENT,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,"SCHOOL ENROLLMENT!!Nursery school, preschool",SCHOOL ENROLLMENT!!Kindergarten,SCHOOL ENROLLMENT!!Elementary school (grades 1-8),SCHOOL ENROLLMENT!!High school (grades 9-12),SCHOOL ENROLLMENT!!College or graduate school,EDUCATIONAL ATTAINMENT,EDUCATIONAL ATTAINMENT!!Population 25 years and over,EDUCATIONAL ATTAINMENT!!Less than 9th grade,"EDUCATIONAL ATTAINMENT!!9th to 12th grade, no diploma",EDUCATIONAL ATTAINMENT!!High school graduate (includes equivalency),"EDUCATIONAL ATTAINMENT!!Some college, no degree",EDUCATIONAL ATTAINMENT!!Associate's degree,EDUCATIONAL ATTAINMENT!!Bachelor's degree,EDUCATIONAL ATTAINMENT!!Graduate or professional degree,EDUCATIONAL ATTAINMENT!!Percent high school graduate or higher,EDUCATIONAL ATTAINMENT!!Percent bachelor's degree or higher,VETERAN STATUS,VETERAN STATUS!!Civilian population 18 years and over,VETERAN STATUS!!Civilian veterans,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability_6,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability_7,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability_8,RESIDENCE 1 YEAR AGO,RESIDENCE 1 YEAR AGO!!Population 1 year and over,RESIDENCE 1 YEAR AGO!!Same house,RESIDENCE 1 YEAR AGO!!Different house in the U.S.,RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Same county,RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county,RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county!!Same state,RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county!!Different state,RESIDENCE 1 YEAR AGO!!Abroad,PLACE OF BIRTH,PLACE OF BIRTH!!Total population,PLACE OF BIRTH!!Native,PLACE OF BIRTH!!Native!!Born in United States,PLACE OF BIRTH!!Native!!Born in United States!!State of residence,PLACE OF BIRTH!!Native!!Born in United States!!Different state,"PLACE OF BIRTH!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",PLACE OF BIRTH!!Foreign born,U.S. CITIZENSHIP STATUS,U.S. CITIZENSHIP STATUS!!Foreign-born population,U.S. CITIZENSHIP STATUS!!Naturalized U.S. citizen,U.S. CITIZENSHIP STATUS!!Not a U.S. citizen,YEAR OF ENTRY,YEAR OF ENTRY!!Population born outside the United States,YEAR OF ENTRY!!Native,YEAR OF ENTRY!!Entered 2000 or later,YEAR OF ENTRY!!Entered before 2000,YEAR OF ENTRY!!Foreign born,YEAR OF ENTRY!!Entered 2000 or later_9,YEAR OF ENTRY!!Entered before 2000_10,WORLD REGION OF BIRTH OF FOREIGN BORN,"WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea",WORLD REGION OF BIRTH OF FOREIGN BORN!!Europe,WORLD REGION OF BIRTH OF FOREIGN BORN!!Asia,WORLD REGION OF BIRTH OF FOREIGN BORN!!Africa,WORLD REGION OF BIRTH OF FOREIGN BORN!!Oceania,WORLD REGION OF BIRTH OF FOREIGN BORN!!Latin America,WORLD REGION OF BIRTH OF FOREIGN BORN!!Northern America,LANGUAGE SPOKEN AT HOME,LANGUAGE SPOKEN AT HOME!!Population 5 years and over,LANGUAGE SPOKEN AT HOME!!English only,LANGUAGE SPOKEN AT HOME!!Language other than English,"LANGUAGE SPOKEN AT HOME!!Language other than English!!Speak English less than ""very well""",LANGUAGE SPOKEN AT HOME!!Language other than English!!Spanish,"LANGUAGE SPOKEN AT HOME!!Language other than English!!Spanish!!Speak English less than ""very well""",LANGUAGE SPOKEN AT HOME!!Language other than English!!Other Indo-European languages,"LANGUAGE SPOKEN AT HOME!!Language other than English!!Other Indo-European languages!!Speak English less than ""very well""",LANGUAGE SPOKEN AT HOME!!Language other than English!!Asian and Pacific Islander languages,"LANGUAGE SPOKEN AT HOME!!Language other than English!!Asian and Pacific Islander languages!!Speak English less than ""very well""",LANGUAGE SPOKEN AT HOME!!Language other than English!!Other languages,"LANGUAGE SPOKEN AT HOME!!Language other than English!!Other languages!!Speak English less than ""very well""",ANCESTRY,ANCESTRY!!Total population,ANCESTRY!!American,ANCESTRY!!Arab,ANCESTRY!!Czech,ANCESTRY!!Danish,ANCESTRY!!Dutch,ANCESTRY!!English,ANCESTRY!!French (except Basque),ANCESTRY!!French Canadian,ANCESTRY!!German,ANCESTRY!!Greek,ANCESTRY!!Hungarian,ANCESTRY!!Irish,ANCESTRY!!Italian,ANCESTRY!!Lithuanian,ANCESTRY!!Norwegian,ANCESTRY!!Polish,ANCESTRY!!Portuguese,ANCESTRY!!Russian,ANCESTRY!!Scotch-Irish,ANCESTRY!!Scottish,ANCESTRY!!Slovak,ANCESTRY!!Subsaharan African,ANCESTRY!!Swedish,ANCESTRY!!Swiss,ANCESTRY!!Ukrainian,ANCESTRY!!Welsh,ANCESTRY!!West Indian (excluding Hispanic origin groups)
    Percent,,989811,0.646,0.301,0.457,0.196,0.064,0.034,0.125,0.071,0.354,0.269,0.08,0.338,0.238,(X),(X),,2668488,0.371,0.17,0.297,0.087,0.075,0.029,,1081514,0.35,0.476,0.02,0.029,0.125,1069123,0.272,0.472,0.028,0.08,0.148,,41465,0.368,(X),(X),(X),(X),(X),,72805,0.377,,0.075,0.092,0.055,0.156,27471,0.604,0.682,,674712,0.047,0.055,0.436,0.217,0.244,,1789530,0.063,0.091,0.297,0.262,0.071,0.143,0.074,84.7%,21.7%,,2030027,0.113,,2668966,0.106,663742,0.031,1682011,0.091,323213,0.342,,2667364,0.761,0.232,0.184,0.049,0.01,0.038,0.006,,2704642,0.812,0.795,0.243,0.552,0.017,0.188,,508458,0.418,0.582,,554656,46198,0.278,0.722,508458,0.319,0.681,,508458,0.085,0.298,0.023,0.005,0.572,0.017,,2517937,0.714,0.286,0.123,0.2,0.091,0.024,0.007,0.054,0.022,0.007,0.003,,2704642,0.036,0.004,0.004,0.007,0.013,0.082,0.025,0.004,0.127,0.004,0.005,0.098,0.062,0.002,0.015,0.022,0.008,0.01,0.009,0.016,0.001,0.009,0.013,0.003,0.001,0.006,0.002
New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Estimate,,515431,344057,143634,274195,103546,22205,12549,47657,27539,171374,130327,49248,155336,127248,2.48,2.98,,1276655,515431,274422,356854,50813,79135,41994,,529439,161693,289441,6630,13878,57797,555698,140975,285694,7066,47534,74429,,16194,5296,32,51,13,99,27,,20623,8090,,2609,1942,1015,2524,8090,4594,6510,,326024,17743,15406,130535,72120,90220,,907755,25011,52525,270680,171327,90731,185129,112352,(X),(X),,1029988,114826,,1302639,145812,285730,14110,844551,77209,172358,54493,,1303865,1118359,180580,109784,70796,31429,39367,4926,,1316759,1247017,1233616,561802,671814,13401,69742,,69742,37647,32095,,83143,13401,2157,11244,69742,23122,46620,,69742,16698,22994,4913,572,14158,10407,,1247886,1150751,97135,29764,25837,10303,51471,11578,14861,6258,4966,1625,,1316759,71147,6958,3447,3294,11894,231601,210263,111280,110047,21002,3277,282668,135514,8422,12585,55815,17871,11212,14015,57787,1505,6527,25755,3572,3559,8399,2706
    Percent,,515431,0.668,0.279,0.532,0.201,0.043,0.024,0.092,0.053,0.332,0.253,0.096,0.301,0.247,(X),(X),,1276655,0.404,0.215,0.28,0.04,0.062,0.033,,529439,0.305,0.547,0.013,0.026,0.109,555698,0.254,0.514,0.013,0.086,0.134,,16194,0.327,(X),(X),(X),(X),(X),,20623,0.392,,0.127,0.094,0.049,0.122,8090,0.568,0.805,,326024,0.054,0.047,0.4,0.221,0.277,,907755,0.028,0.058,0.298,0.189,0.1,0.204,0.124,91.5%,32.8%,,1029988,0.111,,1302639,0.112,285730,0.049,844551,0.091,172358,0.316,,1303865,0.858,0.138,0.084,0.054,0.024,0.03,0.004,,1316759,0.947,0.937,0.427,0.51,0.01,0.053,,69742,0.54,0.46,,83143,13401,0.161,0.839,69742,0.332,0.668,,69742,0.239,0.33,0.07,0.008,0.203,0.149,,1247886,0.922,0.078,0.024,0.021,0.008,0.041,0.009,0.012,0.005,0.004,0.001,,1316759,0.054,0.005,0.003,0.003,0.009,0.176,0.16,0.085,0.084,0.016,0.002,0.215,0.103,0.006,0.01,0.042,0.014,0.009,0.011,0.044,0.001,0.005,0.02,0.003,0.003,0.006,0.002
New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Estimate,,3172421,2185732,1007512,1614230,730620,154036,66214,417466,210678,986689,827294,321653,1103423,847160,2.72,3.30,,8614748,3172421,1615312,2760653,657353,409009,166635,,3419050,1244859,1781813,60848,88278,243252,3690673,1115903,1756298,80291,375009,363172,,110473,33064,29,51,13,92,30,,193435,51189,,8357,14792,7628,20412,51189,33863,32135,,2298400,175075,115229,914901,490212,602983,,5970904,322882,390852,1761246,1014776,367832,1321937,791379,(X),(X),,6732067,453498,,8693541,844976,2057455,72269,5483966,397872,1152120,374835,,8709933,7841470,811851,494744,317107,189738,127369,56612,,8801624,6957043,6744507,4612521,2131986,212536,1844581,,1844581,919882,924699,,2057117,212536,48713,163823,1844581,629632,1214949,,1844581,317561,569001,83910,3032,851713,19364,,8263053,5811022,2452031,1030990,1262527,597535,704301,247513,374267,152401,110936,33541,,8801624,309491,84558,30732,16310,102379,469796,124391,22286,1008500,64310,108620,1335209,1491879,28051,42237,539598,84386,186602,33877,94545,36998,92294,54479,17221,70594,37716,139816
    Percent,,3172421,0.689,0.318,0.509,0.23,0.049,0.021,0.132,0.066,0.311,0.261,0.101,0.348,0.267,(X),(X),,8614748,0.368,0.188,0.32,0.076,0.047,0.019,,3419050,0.364,0.521,0.018,0.026,0.071,3690673,0.302,0.476,0.022,0.102,0.098,,110473,0.299,(X),(X),(X),(X),(X),,193435,0.265,,0.043,0.076,0.039,0.106,51189,0.662,0.628,,2298400,0.076,0.05,0.398,0.213,0.262,,5970904,0.054,0.065,0.295,0.17,0.062,0.221,0.133,88.0%,35.4%,,6732067,0.067,,8693541,0.097,2057455,0.035,5483966,0.073,1152120,0.325,,8709933,0.9,0.093,0.057,0.036,0.022,0.015,0.006,,8801624,0.79,0.766,0.524,0.242,0.024,0.21,,1844581,0.499,0.501,,2057117,212536,0.229,0.771,1844581,0.341,0.659,,1844581,0.172,0.308,0.045,0.002,0.462,0.01,,8263053,0.703,0.297,0.125,0.153,0.072,0.085,0.03,0.045,0.018,0.013,0.004,,8801624,0.035,0.01,0.003,0.002,0.012,0.053,0.014,0.003,0.115,0.007,0.012,0.152,0.17,0.003,0.005,0.061,0.01,0.021,0.004,0.011,0.004,0.01,0.006,0.002,0.008,0.004,0.016
New Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Estimate,,765183,501092,223212,349344,137279,49041,24297,102707,61636,264091,216704,71184,256365,195530,2.64,3.28,,2023303,765183,348618,630518,162092,116892,55251,,801901,283973,388397,12807,21023,95701,833357,248879,375194,21507,70532,117245,,28502,12312,44,58,47,99,25,,54907,25416,,4484,6388,4422,10122,25416,15412,17206,,560391,27157,28031,227983,120191,157029,,1341329,101671,121746,354726,333617,94493,189989,145087,(X),(X),,1539376,178732,,2032699,269338,517658,17250,1245292,140492,269749,111596,,2039549,1735950,294268,172899,121369,47764,73605,9331,,2065932,1860791,1839057,1067907,771150,21734,205141,,205141,69511,135630,,226875,21734,5002,16732,205141,71740,133401,,205141,15909,20770,1097,638,163395,3332,,1921916,1220244,701672,176709,563380,150012,21444,3320,16024,7400,100824,15977,,2065932,73520,7716,4758,6180,22953,151036,42738,6165,198444,4227,3557,156493,51488,1581,17444,21582,3144,8564,17586,32956,2022,2720,18400,3724,2377,8693,2869
    Percent,,765183,0.655,0.292,0.457,0.179,0.064,0.032,0.134,0.081,0.345,0.283,0.093,0.335,0.256,(X),(X),,2023303,0.378,0.172,0.312,0.08,0.058,0.027,,801901,0.354,0.484,0.016,0.026,0.119,833357,0.299,0.45,0.026,0.085,0.141,,28502,0.432,(X),(X),(X),(X),(X),,54907,0.463,,0.082,0.116,0.081,0.184,25416,0.606,0.677,,560391,0.048,0.05,0.407,0.214,0.28,,1341329,0.076,0.091,0.264,0.249,0.07,0.142,0.108,83.3%,25.0%,,1539376,0.116,,2032699,0.133,517658,0.033,1245292,0.113,269749,0.414,,2039549,0.851,0.144,0.085,0.06,0.023,0.036,0.005,,2065932,0.901,0.89,0.517,0.373,0.011,0.099,,205141,0.339,0.661,,226875,21734,0.23,0.77,205141,0.35,0.65,,205141,0.078,0.101,0.005,0.003,0.797,0.016,,1921916,0.635,0.365,0.092,0.293,0.078,0.011,0.002,0.008,0.004,0.052,0.008,,2065932,0.036,0.004,0.002,0.003,0.011,0.073,0.021,0.003,0.096,0.002,0.002,0.076,0.025,0.001,0.008,0.01,0.002,0.004,0.009,0.016,0.001,0.001,0.009,0.002,0.001,0.004,0.001
New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Estimate,,7196427,4632676,2081726,3210895,1373666,355236,147983,1066545,560077,2563751,2089816,752646,2307572,1884947,2.61,3.26,,18806605,7196427,3208973,5789924,1485320,1125961,444489,,7586733,3071306,3611336,166347,194869,542875,8283542,2884763,3542867,257355,792482,806075,,247003,81774,29,50,20,83,29,,426692,129036,,25599,29417,20645,53375,129036,88202,80739,,5032081,289658,238892,1903137,1075337,1525057,,13089848,921410,1060697,3627235,2148659,1072055,2433331,1826461,(X),(X),,15055513,951890,,19134281,2020411,4301661,150076,12307934,1012335,2524686,858000,,19171916,16976205,2048967,1313120,735847,466420,269427,146744,,19392283,15094671,14623901,12331306,2292595,470770,4297612,,4297612,2223576,2074036,,4768382,470770,96548,374222,4297612,1341567,2956045,,4297612,764233,1152365,158878,9148,2154727,58261,,18241464,12777066,5464398,2457806,2695023,1238710,1622785,637820,875526,495580,271064,85696,,19392283,731709,160848,51242,34101,261829,1096163,475969,121691,2140879,158467,157863,2509092,2633293,46545,79815,977847,51027,457047,75137,215898,36533,233803,131183,35607,132438,85773,800328
    Percent,,7196427,0.644,0.289,0.446,0.191,0.049,0.021,0.148,0.078,0.356,0.29,0.105,0.321,0.262,(X),(X),,18806605,0.383,0.171,0.308,0.079,0.06,0.024,,7586733,0.405,0.476,0.022,0.026,0.072,8283542,0.348,0.428,0.031,0.096,0.097,,247003,0.331,(X),(X),(X),(X),(X),,426692,0.302,,0.06,0.069,0.048,0.125,129036,0.684,0.626,,5032081,0.058,0.047,0.378,0.214,0.303,,13089848,0.07,0.081,0.277,0.164,0.082,0.186,0.14,84.9%,32.5%,,15055513,0.063,,19134281,0.106,4301661,0.035,12307934,0.082,2524686,0.34,,19171916,0.885,0.107,0.068,0.038,0.024,0.014,0.008,,19392283,0.778,0.754,0.636,0.118,0.024,0.222,,4297612,0.517,0.483,,4768382,470770,0.205,0.795,4297612,0.312,0.688,,4297612,0.178,0.268,0.037,0.002,0.501,0.014,,18241464,0.7,0.3,0.135,0.148,0.068,0.089,0.035,0.048,0.027,0.015,0.005,,19392283,0.038,0.008,0.003,0.002,0.014,0.057,0.025,0.006,0.11,0.008,0.008,0.129,0.136,0.002,0.004,0.05,0.003,0.024,0.004,0.011,0.002,0.012,0.007,0.002,0.007,0.004,0.041
North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Estimate,,3670859,2441916,1075410,1770863,702528,159752,79910,511301,292972,1228943,1022017,339711,1207752,875841,2.53,3.10,,9304312,3670859,1771918,2760295,600120,501120,196831,,3678950,1223869,1904354,105844,92963,351920,3975748,1085742,1879379,139377,391442,479808,,130058,50354,41,54,39,97,23,,205216,100669,,18846,22372,18186,41265,100669,66408,67937,,2526366,143033,122409,1021782,510826,728316,,6325621,354732,610095,1749642,1392117,545716,1123118,550201,(X),(X),,7190151,726084,,9360661,1235138,2280649,101538,5881141,673167,1198871,460433,,9443000,7982017,1404257,819683,584574,321318,263256,56726,,9561558,8842421,8745285,5591225,3154060,97136,719137,,719137,217183,501954,,816273,97136,22814,74322,719137,328762,390375,,719137,75229,162964,48472,2555,413888,16029,,8929538,7959103,970435,429928,646681,324520,143267,34936,136330,57590,44157,12882,,9561558,1109520,33230,18158,15541,111095,957086,164954,32051,1043990,25756,27028,869820,281277,9223,45607,123281,14052,42385,274149,245021,10400,86277,51856,17536,16149,52532,31571
    Percent,,3670859,0.665,0.293,0.482,0.191,0.044,0.022,0.139,0.08,0.335,0.278,0.093,0.329,0.239,(X),(X),,9304312,0.395,0.19,0.297,0.064,0.054,0.021,,3678950,0.333,0.518,0.029,0.025,0.096,3975748,0.273,0.473,0.035,0.098,0.121,,130058,0.387,(X),(X),(X),(X),(X),,205216,0.491,,0.092,0.109,0.089,0.201,100669,0.66,0.675,,2526366,0.057,0.048,0.404,0.202,0.288,,6325621,0.056,0.096,0.277,0.22,0.086,0.178,0.087,84.7%,26.5%,,7190151,0.101,,9360661,0.132,2280649,0.045,5881141,0.114,1198871,0.384,,9443000,0.845,0.149,0.087,0.062,0.034,0.028,0.006,,9561558,0.925,0.915,0.585,0.33,0.01,0.075,,719137,0.302,0.698,,816273,97136,0.235,0.765,719137,0.457,0.543,,719137,0.105,0.227,0.067,0.004,0.576,0.022,,8929538,0.891,0.109,0.048,0.072,0.036,0.016,0.004,0.015,0.006,0.005,0.001,,9561558,0.116,0.003,0.002,0.002,0.012,0.1,0.017,0.003,0.109,0.003,0.003,0.091,0.029,0.001,0.005,0.013,0.001,0.004,0.029,0.026,0.001,0.009,0.005,0.002,0.002,0.005,0.003
North Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Estimate,,280412,171945,73133,140277,53463,8846,4707,22822,14963,108467,87883,30812,77535,66923,2.32,2.92,,649443,280412,140050,174511,16095,38375,17215,,278276,99712,147635,1716,5921,23292,271462,72134,142592,1872,27290,27574,,8895,2601,33,57,6,110,18,,6241,3530,,788,805,552,1385,3530,2147,2595,,169128,9935,9013,58987,33168,58025,,442946,21774,20989,119871,106156,51857,87414,34885,(X),(X),,519829,52076,,660611,68797,150108,4501,418542,31994,91961,32302,,665654,556222,105820,56253,49567,19467,30100,3612,,674499,657860,653580,462947,190633,4280,16639,,16639,6190,10449,,20919,4280,640,3640,16639,8123,8516,,16639,3527,6277,3218,6,1190,2421,,630058,598131,31927,8140,6064,1013,16281,2893,5115,2539,4467,1695,,674499,19822,1840,12510,8449,7861,33502,26078,10978,311587,416,2518,54874,8933,27,199310,15534,251,25261,4515,8182,253,3170,32457,2380,3873,1328,433
    Percent,,280412,0.613,0.261,0.5,0.191,0.032,0.017,0.081,0.053,0.387,0.313,0.11,0.277,0.239,(X),(X),,649443,0.432,0.216,0.269,0.025,0.059,0.027,,278276,0.358,0.531,0.006,0.021,0.084,271462,0.266,0.525,0.007,0.101,0.102,,8895,0.292,(X),(X),(X),(X),(X),,6241,0.566,,0.126,0.129,0.088,0.222,3530,0.608,0.735,,169128,0.059,0.053,0.349,0.196,0.343,,442946,0.049,0.047,0.271,0.24,0.117,0.197,0.079,90.3%,27.6%,,519829,0.1,,660611,0.104,150108,0.03,418542,0.076,91961,0.351,,665654,0.836,0.159,0.085,0.074,0.029,0.045,0.005,,674499,0.975,0.969,0.686,0.283,0.006,0.025,,16639,0.372,0.628,,20919,4280,0.15,0.85,16639,0.488,0.512,,16639,0.212,0.377,0.193,0,0.072,0.146,,630058,0.949,0.051,0.013,0.01,0.002,0.026,0.005,0.008,0.004,0.007,0.003,,674499,0.029,0.003,0.019,0.013,0.012,0.05,0.039,0.016,0.462,0.001,0.004,0.081,0.013,0,0.295,0.023,0,0.037,0.007,0.012,0,0.005,0.048,0.004,0.006,0.002,0.001
Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Estimate,,4525066,2960107,1284364,2169003,837062,196130,99933,594974,347369,1564959,1315321,474955,1416899,1148953,2.48,3.06,,11229916,4525066,2166110,3375931,565839,596970,274292,,4487900,1502237,2296406,74318,129428,485511,4809613,1343507,2257821,99999,487736,620550,,145431,59602,40,53,23,103,20,,216194,99956,,22592,27930,18933,30501,99956,64314,69462,,3051177,182210,145370,1219516,634374,869707,,7720849,254513,660580,2718983,1583538,602445,1210527,690263,(X),(X),,8803836,892782,,11358640,1506324,2715122,133016,7082834,804305,1560684,569003,,11405101,9745227,1626034,1084870,541164,368531,172633,33840,,11536182,11066434,10983066,8659715,2323351,83368,469748,,469748,229049,240699,,553116,83368,17139,66229,469748,196391,273357,,469748,123872,177209,51753,1854,100628,14432,,10820130,10100586,719544,252872,239229,91074,280410,86652,117312,49341,82593,25805,,11536182,914236,65011,69445,14341,186998,1041292,253999,30273,3052015,53547,193512,1625166,735980,23470,41360,442936,9918,77054,123572,214649,137343,98972,74989,79848,44191,126572,14562
    Percent,,4525066,0.654,0.284,0.479,0.185,0.043,0.022,0.131,0.077,0.346,0.291,0.105,0.313,0.254,(X),(X),,11229916,0.403,0.193,0.301,0.05,0.053,0.024,,4487900,0.335,0.512,0.017,0.029,0.108,4809613,0.279,0.469,0.021,0.101,0.129,,145431,0.41,(X),(X),(X),(X),(X),,216194,0.462,,0.104,0.129,0.088,0.141,99956,0.643,0.695,,3051177,0.06,0.048,0.4,0.208,0.285,,7720849,0.033,0.086,0.352,0.205,0.078,0.157,0.089,88.1%,24.6%,,8803836,0.101,,11358640,0.133,2715122,0.049,7082834,0.114,1560684,0.365,,11405101,0.854,0.143,0.095,0.047,0.032,0.015,0.003,,11536182,0.959,0.952,0.751,0.201,0.007,0.041,,469748,0.488,0.512,,553116,83368,0.206,0.794,469748,0.418,0.582,,469748,0.264,0.377,0.11,0.004,0.214,0.031,,10820130,0.933,0.067,0.023,0.022,0.008,0.026,0.008,0.011,0.005,0.008,0.002,,11536182,0.079,0.006,0.006,0.001,0.016,0.09,0.022,0.003,0.265,0.005,0.017,0.141,0.064,0.002,0.004,0.038,0.001,0.007,0.011,0.019,0.012,0.009,0.007,0.007,0.004,0.011,0.001
